"Id","letter_no_in_edition","sender_id","sender_inferred","sender_uncertain","recipient_id","recipient_inferred","recipient_uncertain","Label","send_date_year1","send_date_computable1","send_date_has_range","send_date_year2","send_date_computable2","send_date_inferred","send_date_approx","send_date_uncertain","Source","source_loc_inferred","source_loc_uncertain","Target","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x"
"gbudé_gueudet_56","56 [Gueudet] // 56 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","abe3a7de-94f2-4ff0-9a0a-54cf05c651db","0","0","56 A Adolphe Eichholz, dit Roboreus, Marly, 22 février [1520].","1520","1520-02-22","0","1520","1520-02-22","1","0","0","marly_la_ville_FR_gid_2995653","0","0","köln_DE_gid_2886242","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_57","57 [Gueudet] // 57 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","3b4c81b2-e0d5-4b14-868d-dfc3b629558b","0","0","57 A P. Bembo, Marly, 24 ou 25 février 1520.","1520","1520-02-24","1","1520","1520-02-25","0","0","0","marly_la_ville_FR_gid_2995653","0","0","rome_IT_gid_3169070","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_58","58 [Gueudet] // 58 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","96a63010-6201-4f01-a82f-e6108cb30f08","0","0","58 A J. Sadolet, Marly, 24 ou 25 février 1520.","1520","1520-02-24","1","1520","1520-02-25","0","0","0","marly_la_ville_FR_gid_2995653","0","0","rome_IT_gid_3169070","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_60","60 [Gueudet] // 60 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","5375f20d-1943-4735-b423-abf59baadfaa","0","0","60 A N. Bérault, Marly, 24 ou 25 février [1520].","1520","1520-02-24","1","1520","1520-02-25","1","0","0","marly_la_ville_FR_gid_2995653","0","0","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_62","62 [Gueudet] // 62 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","a5f0ec00-9ab8-4195-99fa-3bdeb77e082c","0","0","62 A Louis Ruzé, Marly, 6 mars 1520 n.s.","1520","1520-03-06","0","1520","1520-03-06","0","0","0","marly_la_ville_FR_gid_2995653","0","0","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_63","63 [Gueudet] // 63 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","968b6cc9-aee2-446a-a3e1-665fb91f4aab","0","0","63 A C. Chansonnette, Marly, 28 mars [1520].","1520","1520-03-28","0","1520","1520-03-28","1","0","0","marly_la_ville_FR_gid_2995653","0","0","basel_CH_gid_2661604","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_65","65 [Gueudet] // 65 [Delaruelle] // 2 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","4de6dad8-84ae-4acd-9b76-0e2064602f71","0","0","65 A G. de Brie, Marly, 4 avril [1520].","1520","1520-04-04","0","1520","1520-04-04","1","0","0","marly_la_ville_FR_gid_2995653","0","0","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_65_1","65-1 [Gueudet]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","5375f20d-1943-4735-b423-abf59baadfaa","0","0","*65-1 A N. Bérault, s.J.l.d. [au plus tard le 8 avril 1520].","1520","1520-01-01","1","1520","1520-04-08","1","0","0","marly_la_ville_FR_gid_2995653","1","1","paris_FR_gid_2988507","1","0","latin","prefatory letter","letter_1_to_1"
"gbudé_gueudet_66","66 [Gueudet] // 66 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","0","0","66 A L. Vivès, Marly, 23 avril [1520].","1520","1520-04-23","0","1520","1520-04-23","1","0","0","marly_la_ville_FR_gid_2995653","0","0","leuven_BE_gid_2792482","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_67","67 [Gueudet] // 67 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","0","0","67 A L. Vivès, Marly, 2 mai [1520].","1520","1520-05-02","0","1520","1520-05-02","1","0","0","marly_la_ville_FR_gid_2995653","0","0","leuven_BE_gid_2792482","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_72","72 [Gueudet] // 72 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","a5f0ec00-9ab8-4195-99fa-3bdeb77e082c","0","0","72 A L. Ruzé, Marly, s.d. [carême ? 1520].","1520","1520-02-22","0","1520","1520-02-22","1","0","1","marly_la_ville_FR_gid_2995653","0","0","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_73_2","73-2 [Gueudet] // 130 [Delaruelle] // 4 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","4de6dad8-84ae-4acd-9b76-0e2064602f71","0","0","73-2 A G. de Brie, s.l.n.d. [antérieur à septembre 1520]. Lettre grecque.","1520","1520-01-01","1","1520","1520-08-31","1","0","0","unknown_location_in_france_FR_gid_unknown","0","0","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_73_3","73-3 [Gueudet] // 131 [Delaruelle] // 3 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","4de6dad8-84ae-4acd-9b76-0e2064602f71","0","0","73-3 A G. de Brie, s.1.n.d. [antérieur à septembre 1520]. Lettre grecque.","1520","1520-01-01","1","1520","1520-08-31","1","0","0","unknown_location_in_france_FR_gid_unknown","0","0","paris_FR_gid_2988507","1","0","greek","familiar letter","letter_1_to_1"
"gbudé_gueudet_74","74 [Gueudet] // 74 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","96a63010-6201-4f01-a82f-e6108cb30f08","0","0","74 A J. Sadolet, Amboise, 14 novembre [1520].","1520","1520-11-14","0","1520","1520-11-14","1","0","0","amboise_FR_gid_3037902","0","0","rome_IT_gid_3169070","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_77","77 [Gueudet] // 77 [Delaruelle] // 85 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","47a073b9-cc8e-4ec4-9ab0-b9ba289db498","0","0","77 A Jacques Toussain, Amboise, 20 novembre 1520. Lettre grecque.","1520","1520-11-20","0","1520","1520-11-20","0","0","0","amboise_FR_gid_3037902","0","0","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_78","78 [Gueudet] // 78 [Delaruelle] // 5 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","4de6dad8-84ae-4acd-9b76-0e2064602f71","0","0","78 A G. de Brie, Blois, 2 décembre [1520]. Lettre grecque.","1520","1520-12-02","0","1520","1520-12-02","1","0","0","blois_FR_gid_3032213","0","0","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_79","79 [Gueudet] // 79 [Delaruelle] // 6 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","4de6dad8-84ae-4acd-9b76-0e2064602f71","0","0","79 A G. de Brie, Blois, 19 décembre [1520]. Lettre grecque.","1520","1520-12-19","0","1520","1520-12-19","1","0","0","blois_FR_gid_3032213","0","0","paris_FR_gid_2988507","1","0","greek","familiar letter","letter_1_to_1"
"gbudé_gueudet_82","82 [Gueudet] // 82 [Delaruelle] // 43 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","ab74d6de-13e3-4b8b-909a-b9471a2d75f3","0","0","82 A Ch. de Longueil, Romorantin, 7 janvier [1521]. Lettre grecque.","1521","1521-01-07","0","1521","1521-01-07","1","0","0","romorantin_lanthenay_FR_gid_2982967","0","0","padova_IT_gid_3171728","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_83","83 [Gueudet] // 83 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","0","0","83 A L. Vivès, Romorantin, 10 janvier [1521].","1521","1521-01-10","0","1521","1521-01-10","1","0","0","romorantin_lanthenay_FR_gid_2982967","0","0","leuven_BE_gid_2792482","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_84","84 [Gueudet] // 84 [Delaruelle] // 86 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","47a073b9-cc8e-4ec4-9ab0-b9ba289db498","0","0","84 A J. Toussain, Romorantin, 27 janvier 1521. Lettre grecque.","1521","1521-01-27","0","1521","1521-01-27","0","0","0","romorantin_lanthenay_FR_gid_2982967","0","0","paris_FR_gid_2988507","1","0","greek","familiar letter","letter_1_to_1"
"gbudé_gueudet_85","85 [Gueudet] // 85 [Delaruelle] // 8 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","4de6dad8-84ae-4acd-9b76-0e2064602f71","0","0","85 A G. de Brie, Romorantin, 29 janvier [1521]. Lettre grecque. [le 28 janvier selon Lavoie]","1521","1521-01-29","0","1521","1521-01-29","1","0","0","romorantin_lanthenay_FR_gid_2982967","0","0","paris_FR_gid_2988507","1","0","greek","familiar letter","letter_1_to_1"
"gbudé_gueudet_86","86 [Gueudet] // 86 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","639f3ce8-be9f-4993-b200-3fcde3a3b4e9","0","0","86 A André Alciat, A la cour, 17 mars 1521.","1521","1521-03-17","0","1521","1521-03-17","0","0","0","romorantin_lanthenay_FR_gid_2982967","0","0","avignon_FR_gid_3035681","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_89","89 [Gueudet] // 89 [Delaruelle] // 67 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","08bc2797-a901-4407-8c0d-e39b72becf3f","0","0","89 A François Rabelais, Villeneuve en Bourgogne, 12 avril [1521]. Lettre grecque.","1521","1521-04-12","0","1521","1521-04-12","1","0","0","la_villeneuve_sur_vingeanne_FR_gid_3005488","0","0","fontenay_le_comte_FR_gid_3017921","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_90","90 [Gueudet] // 90 [Delaruelle]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","10f58e5e-e43a-405e-901a-3633cbf82bc9","0","0","90 A F. Deloynes, A la cour, 22 avril [1521].","1521","1521-04-22","0","1521","1521-04-22","1","0","0","troyes_FR_gid_2971549","0","0","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"gbudé_gueudet_93","93 [Gueudet] // 93 [Delaruelle] // 29 [Lavois/Galibois]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","fa8b4f44-551f-4cc6-a4f7-d5fb957064ae","0","0","93 A J. Lascaris, [à la cour], 11 mai [1521]. Lettre grecque.","1521","1521-05-11","0","1521","1521-05-11","1","0","0","châtillon_sur_seine_FR_gid_3026046","1","0","unknown_location_in_italy_IT_gid_unknown","1","0","greek","familiar letter","letter_1_to_1"
"gbudé_gueudet_96","96 [Gueudet] // 96 [Delaruelle] // 102 [Rogers]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","763f4d64-dffb-40eb-bc45-2fde4992223e","0","0","96 A Th. More, Dijon, 23 mai [1521].","1521","1521-05-23","0","1521","1521-05-23","1","0","0","dijon_FR_gid_3021372","0","0","london_GB_gid_2643743","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1002","1002 [CWE] // 1002 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","5375f20d-1943-4735-b423-abf59baadfaa","0","0","1002 To Nicolas Bérault Antwerp, 9 August [1519] [CWE]","1519","1519-08-09","0","1519","1519-08-09","1","0","0","antwerpen_BE_gid_2803138","0","0","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1004","1004 [CWE] // 1004 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","1004 To Guillaume Budé [Antwerp, c 9 August 1519] [CWE]","1519","1519-08-09","0","1519","1519-08-09","1","1","0","antwerpen_BE_gid_2803138","1","0","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1023","1023 [CWE] // 1023 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","1023 To Guillaume Budé Louvain, 15 October 1519 [CWE]","1519","1519-10-15","0","1519","1519-10-15","0","0","0","leuven_BE_gid_2792482","0","0","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1024","1024 [CWE] // 1024 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","5375f20d-1943-4735-b423-abf59baadfaa","0","0","1024 To Nicolas Bérault Louvain, 15 October 1519 [CWE]","1519","1519-10-15","0","1519","1519-10-15","0","0","0","leuven_BE_gid_2792482","0","0","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1025","1025 [CWE] // 1025 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","eeb88e60-ea26-4029-9e0c-77a8f3f58e5c","0","0","1025 To Richard Pace Louvain, 16 October 1519 [CWE]","1519","1519-10-16","0","1519","1519-10-16","0","0","0","leuven_BE_gid_2792482","0","0","unknown_location_in_england_GB_gid_unknown","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1026","1026 [CWE] // 1026 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","fca3ef2d-681d-49ff-b700-1929e91f81a1","0","0","1026 To Thomas Lupset Louvain, 16 October 1519 [CWE]","1519","1519-10-16","0","1519","1519-10-16","0","0","0","leuven_BE_gid_2792482","0","0","oxford_GB_gid_2640729","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1029","1029 [CWE] // 1029 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","0f7bc43b-c60d-4261-a19a-e1e559dc8873","0","0","1029 To Cuthbert Tunstall Louvain, 16 October 1519 [CWE]","1519","1519-10-16","0","1519","1519-10-16","0","0","0","leuven_BE_gid_2792482","0","0","london_GB_gid_2643743","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1053","1053 [CWE] // 1053 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","fca3ef2d-681d-49ff-b700-1929e91f81a1","0","0","1053 To Thomas Lupset Louvain, 13 December 1519 [CWE]","1519","1519-12-13","0","1519","1519-12-13","0","0","0","leuven_BE_gid_2792482","0","0","oxford_GB_gid_2640729","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1058","1058 [CWE] // 1058 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","5375f20d-1943-4735-b423-abf59baadfaa","0","0","1058 To Nicolas Bérault [Louvain, mid-December 1519-mid February 1520] [CWE]","1519","1519-12-15","1","1520","1520-02-15","1","0","0","leuven_BE_gid_2792482","1","0","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1066","1066 [CWE] // 1066 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","1066 To Guillaume Budé Louvain, 17 February 1520 [CWE]","1520","1520-02-17","0","1520","1520-02-17","0","0","0","leuven_BE_gid_2792482","0","0","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1093","1093 [CWE] // 1093 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","763f4d64-dffb-40eb-bc45-2fde4992223e","0","0","1093 To Thomas More Antwerp, 26 April 1520 [CWE]","1520","1520-04-26","0","1520","1520-04-26","0","0","0","antwerpen_BE_gid_2803138","0","0","greenwich_GB_gid_2647937","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1097","1097 [CWE] // 1097 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","763f4d64-dffb-40eb-bc45-2fde4992223e","0","0","1097 To Thomas More Antwerp, 2 May 1520 [CWE]","1520","1520-05-02","0","1520","1520-05-02","0","0","0","antwerpen_BE_gid_2803138","0","0","greenwich_GB_gid_2647937","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1104","1104 [CWE] // 1104 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","0","0","1104 To Juan Luis Vives Louvain, [April-June 1520] [CWE]","1520","1520-04-01","1","1520","1520-06-30","1","0","0","leuven_BE_gid_2792482","0","0","brugge_BE_gid_2800931","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1107","1107 [CWE] // 1107 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","763f4d64-dffb-40eb-bc45-2fde4992223e","0","0","1107 To Thomas More [Louvain, June 1520] [CWE]","1520","1520-06-01","1","1520","1520-06-30","1","0","0","leuven_BE_gid_2792482","1","0","greenwich_GB_gid_2647937","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1111","1111 [CWE] // 1111 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","0","0","1111 To Juan Luis Vives Louvain, [c June 1520] [CWE]","1520","1520-06-05","1","1520","1520-06-30","1","1","0","leuven_BE_gid_2792482","0","0","brugge_BE_gid_2800931","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1117","1117 [CWE] // 1117 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","4de6dad8-84ae-4acd-9b76-0e2064602f71","0","0","1117 To Germain de Brie Antwerp, 25 June 1520 [CWE]","1520","1520-06-25","0","1520","1520-06-25","0","0","0","antwerpen_BE_gid_2803138","0","0","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1118","1118 [CWE] // 1118 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","eeb88e60-ea26-4029-9e0c-77a8f3f58e5c","0","0","1118 To Richard Pace Antwerp, [c 25 June?] 1520 [CWE]","1520","1520-06-25","0","1520","1520-06-25","1","1","1","antwerpen_BE_gid_2803138","0","0","unknown_location_XX_gid_unknown","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1133","1133 [CWE] // 1133 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","1133 To Guillaume Budé Antwerp, 9 August 1520 [CWE]","1520","1520-08-09","0","1520","1520-08-09","0","0","0","antwerpen_BE_gid_2803138","0","0","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_114","114 [CWE] // 114 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","763f4d64-dffb-40eb-bc45-2fde4992223e","0","0","114 To Thomas More Oxford, 28 October 1499 [CWE]","1499","1499-10-28","0","1499","1499-10-28","0","0","0","oxford_GB_gid_2640729","0","0","london_GB_gid_2643743","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1162","1162 [CWE] // 1162 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","763f4d64-dffb-40eb-bc45-2fde4992223e","0","0","1162 To Thomas More Louvain, [c November?] 1520 [CWE]","1520","1520-11-01","1","1520","1520-11-30","1","1","1","leuven_BE_gid_2792482","0","0","greenwich_GB_gid_2647937","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1184","1184 [CWE] // 1184 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","1184 To Guillaume Budé Louvain, 16 February 1521 [CWE]","1521","1521-02-16","0","1521","1521-02-16","0","0","0","leuven_BE_gid_2792482","0","0","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1185","1185 [CWE] // 1185 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","5375f20d-1943-4735-b423-abf59baadfaa","0","0","1185 To Nicolas Bérault Louvain, 16 February 1521 [CWE]","1521","1521-02-16","0","1521","1521-02-16","0","0","0","leuven_BE_gid_2792482","0","0","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1210","1210 [CWE] // 1210 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","eeb88e60-ea26-4029-9e0c-77a8f3f58e5c","0","0","1210 To Richard Pace Anderlecht, 11 June 1521 [CWE]","1521","1521-06-11","0","1521","1521-06-11","0","0","0","anderlecht_BE_gid_2803201","0","0","unknown_location_in_england_GB_gid_unknown","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1218","1218 [CWE] // 1218 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","eeb88e60-ea26-4029-9e0c-77a8f3f58e5c","0","0","1218 To Richard Pace Brussels, 5 July 1521 [CWE]","1521","1521-07-05","0","1521","1521-07-05","0","0","0","brussels_BE_gid_2800866","0","0","unknown_location_in_england_GB_gid_unknown","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1220","1220 [CWE] // 1220 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","763f4d64-dffb-40eb-bc45-2fde4992223e","0","0","1220 To Thomas More Anderlecht, [June-July 1521] [CWE]","1521","1521-06-01","1","1521","1521-07-31","1","0","0","anderlecht_BE_gid_2803201","0","0","greenwich_GB_gid_2647937","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1227","1227 [CWE] // 1227 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","eeb88e60-ea26-4029-9e0c-77a8f3f58e5c","0","0","1227 To Richard Pace Bruges, 23 August 1521 [CWE]","1521","1521-08-23","0","1521","1521-08-23","0","0","0","brugge_BE_gid_2800931","0","0","unknown_location_XX_gid_unknown","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1229","1229 [CWE] // 1229 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","fca3ef2d-681d-49ff-b700-1929e91f81a1","0","0","1229 To Thomas Lupset Bruges, 23 August [1521] [CWE]","1521","1521-08-23","0","1521","1521-08-23","1","0","0","brugge_BE_gid_2800931","0","0","oxford_GB_gid_2640729","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1230","1230 [CWE] // 1230 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","323b3987-6b7c-4bbd-853b-abe1dd1f85dd","0","0","1230 To Thomas Linacre Bruges, 24 August 1521 [CWE]","1521","1521-08-24","0","1521","1521-08-24","0","0","0","brugge_BE_gid_2800931","0","0","london_GB_gid_2643743","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1233","1233 [CWE] // 1233 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0","0","1233 To Guillaume Budé Anderlecht, [c September] 1521 [CWE]","1521","1521-09-01","1","1521","1521-09-30","1","1","0","anderlecht_BE_gid_2803201","0","0","paris_FR_gid_2988507","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1250","1250 [CWE] // 1250 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","639f3ce8-be9f-4993-b200-3fcde3a3b4e9","0","0","1250 To Andrea Alciati Basel, 14 December 1521 [CWE]","1521","1521-12-14","0","1521","1521-12-14","0","0","0","basel_CH_gid_2661604","0","0","avignon_FR_gid_3035681","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1252","1252 [CWE] // 1252 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","a9779b0b-cb2b-4a48-84c4-940449ef5c3c","0","0","1252 To Udalricus Zasius Basel, 4 January 1522 [CWE]","1522","1522-01-04","0","1522","1522-01-04","0","0","0","basel_CH_gid_2661604","0","0","freiburg_DE_gid_2925177","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1278","1278 [CWE] // 1278 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","639f3ce8-be9f-4993-b200-3fcde3a3b4e9","0","0","1278 To Andrea Alciati Basel, 25 April 1522 [CWE]","1522","1522-04-25","0","1522","1522-04-25","0","0","0","basel_CH_gid_2661604","0","0","avignon_FR_gid_3035681","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1284","1284 [CWE] // 1284 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","5375f20d-1943-4735-b423-abf59baadfaa","0","0","1284 To Nicolas Bérault Basel 25 May 1522 [CWE]","1522","1522-05-25","0","1522","1522-05-25","0","0","0","basel_CH_gid_2661604","0","0","paris_FR_gid_2988507","1","0","latin","dedicatory letter","letter_1_to_1"
"era_cwe_1353","1353 [CWE] // 1353 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","a9779b0b-cb2b-4a48-84c4-940449ef5c3c","0","0","1353 To Udalricus Zasius Basel, [23 March] 1523 [CWE]","1523","1523-03-23","0","1523","1523-03-23","1","0","0","basel_CH_gid_2661604","0","0","freiburg_DE_gid_2925177","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1369","1369 [CWE] // 1369 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","0f7bc43b-c60d-4261-a19a-e1e559dc8873","0","0","1369 To Cuthbert Tunstall Basel, [end of June 1523] [CWE]","1523","1523-06-20","1","1523","1523-06-30","1","0","0","basel_CH_gid_2661604","0","0","london_GB_gid_2643743","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1400","1400 [CWE] // 1400 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","702846d2-4b22-4fc3-90f2-ae30d88d23c5","0","0","1400 To Francis I [Basel], 1 December 1523 [CWE]","1523","1523-12-01","0","1523","1523-12-01","0","0","0","basel_CH_gid_2661604","1","0","blois_FR_gid_3032213","1","0","latin","dedicatory letter","letter_1_to_1"
"era_cwe_1403","1403 [CWE] // 1403 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","702846d2-4b22-4fc3-90f2-ae30d88d23c5","0","0","1403 To Francis I Basel, 17 December 1523 [CWE]","1523","1523-12-17","0","1523","1523-12-17","0","0","0","basel_CH_gid_2661604","0","0","blois_FR_gid_3032213","1","0","latin","dedicatory letter","letter_1_to_1"
